q_ratio,M,mean_of_means,ci95_mean_lo,ci95_mean_hi,var_of_means,mean_of_vars,ci95_var_lo,ci95_var_hi,var_of_vars
0.42,100,2.987482622448849,2.8340263147317746,3.140938930165923,0.6129955846042656,12.57784329852709,4.040751565898077,21.114935031156104,1897.1765735975293
0.43,100,3.371760396919892,3.145824212100304,3.59769658173948,1.328799448428545,21.74720228461997,6.857891245356118,36.63651332388382,5770.813807370482
0.44,100,3.660648622993191,3.432170862819136,3.889126383167246,1.3588631532213922,14.352365337676817,0.943458635142802,27.761272040210834,4680.309739620513
0.45,100,3.7458548196011066,3.5656302454533577,3.9260793937488554,0.8455044025077414,9.99183838596854,5.733222878765697,14.250453893171382,472.08991144805645
0.46,100,3.9047666242927908,3.7369625581505703,4.072570690435011,0.7329811696653145,8.302669020428995,5.208689993253622,11.39664804760437,249.18539724596698
0.47000000000000003,100,4.258607277170178,4.037316030683389,4.479898523656967,1.2747244838524843,23.825321328193706,4.666262180555183,42.984380475832225,9555.12149684276
0.48,100,4.451425204201658,4.023189709232447,4.879660699170868,4.773678653465344,393.19915750954556,-332.8581737543567,1119.256488773448,13722387.76244429
0.49,100,4.388063705026716,4.188992441004565,4.587134969048867,1.0315849687467928,16.869046392220056,-0.41004610187110657,34.148138886311216,7771.944955730884
0.5,100,4.652513041617211,4.35459931158509,4.950426771649332,2.3103027525419533,57.176629686596215,-14.842480709862826,129.19574008305526,135015.4170735463
0.51,100,4.526532982619079,4.288867884326276,4.764198080911882,1.4703430587913282,34.273543087585686,0.7899846589343795,67.75710151623699,29184.420164642488
0.52,100,4.485788421525944,4.207441787038119,4.764135056013769,2.0167859467591307,91.72899628354781,-63.71081483343235,247.16880740052798,628944.5772616222
0.53,100,4.27286655579883,4.030860588940319,4.51487252265734,1.524544148144584,31.981534625185745,-8.73656835235714,72.69963760272863,43158.160924869495
0.54,100,4.045693247537454,3.859991866740924,4.231394628333983,0.8976729183084569,11.581152746964138,5.608514822582593,17.553790671345684,928.5819391857739
0.55,100,3.8113597614533807,3.6053180951907535,4.017401427716008,1.105090801652432,22.236454952158088,5.5391142959704,38.933795608345775,7257.423599249746
0.56,100,3.5171021779079483,3.331910027617624,3.7022943281982728,0.8927564694177971,16.633586741203175,1.7321153857286298,31.53505809667772,5780.243871252301
0.5700000000000001,100,3.295233496357552,3.123739297174342,3.466727695540762,0.7655732078688701,13.758871555523683,3.0671869434851082,24.450556167562258,2975.638271639485
0.58,100,3.163759875605087,2.9519689078232703,3.3755508433869035,1.1676232307881713,31.433470454136945,-0.3020308314086293,63.16897173968252,26216.733700668072
0.59,100,2.7634932831387924,2.573993456006169,2.9529931102714158,0.934771566099909,11.685073014989833,3.585268246401469,19.784877783578196,1707.7998044889316
0.6,100,2.528900201398527,2.329197069935397,2.7286033328616566,1.0381440211417148,20.959087376895827,-6.876531432362835,48.794706186154485,20169.243921656456
0.61,100,2.296045519124888,1.9088925608883465,2.6831984773614295,3.901692343588744,174.6332280223848,-76.69976657111297,425.96622261588254,1644322.0057094747
0.62,100,1.770764923576225,1.6466162304758718,1.8949136166765783,0.4012103810528342,9.42893912190296,0.5405300415016399,18.31734820230428,2056.534151930463
0.63,100,1.6080622877442425,1.4505081741675692,1.765616401320916,0.6461708325940051,14.865888286510279,-3.4315356726734887,33.163312245694044,8715.007380833824
0.64,100,1.2350668408282148,1.154030037908248,1.3161036437481817,0.17094344615497534,1.69203155149411,1.1006446139299184,2.2834184890583016,9.103980370719313
0.65,100,1.2860422408908851,0.7425149280505604,1.82956955373121,7.6900754842623975,573.6935778706969,-548.0321639604336,1695.4193197018276,32753765.094923995
0.66,100,0.9083190228407331,0.7394470517186934,1.0771909939627726,0.7423402392399779,37.55590360722081,-30.945931086611196,106.05773830105282,122149.66046493874
0.67,100,0.6573432173212953,0.5692340749924132,0.7454523596501774,0.20208301129558556,4.749703099987173,-3.3225367415449396,12.821942941519286,1696.1957533115992
0.68,100,0.6827844168987509,0.39142928757701784,0.974139546220484,2.2096993800000986,131.5514605280772,-123.27126108599003,386.37418214214443,1690301.4226051753
0.6900000000000001,100,0.5659293137451312,0.2195618754844355,0.9122967520058269,3.1229280062285736,273.16164023236286,-261.3833658550483,807.706646319774,7438004.048651355
0.7000000000000001,100,0.36598534573580666,0.21876717251594982,0.5132035189556635,0.5641709320645505,29.49751968913101,-26.284428684428597,85.27946806269063,80998.17170841496
0.71,100,0.22673934856629654,0.15998760548160756,0.2934910916509855,0.11598800512401918,2.248856296986692,-2.0190329417263655,6.51674553569975,474.1482339109413
0.72,100,0.16407590831707036,0.11995891998754737,0.20819289664659335,0.05066401133036412,1.1916369612471176,-0.9805063290466591,3.363780251540894,122.81878575510922
0.73,100,0.10956077234350368,0.07796947724679043,0.14115206744021694,0.0259790172294778,0.4644381064565092,-0.2531621531531917,1.1820383660662102,13.40457446355451
0.74,100,0.07285013327673372,0.05603960052588229,0.08966066602758514,0.0073561539818681925,0.06301429204925774,-0.009934638675129087,0.13596322277364456,0.13852422151789326
0.75,100,0.04853388431782237,0.03310031218479805,0.0639674564508467,0.006200415159966288,0.037274983771593925,0.00962026921080051,0.06492969833238735,0.01990793516865263
0.76,100,0.029034733523147196,0.020458577635128,0.03761088941116639,0.001914578556216324,0.008485225303007627,0.0029685955021003423,0.014001855103914912,0.0007922012796818602
0.77,100,0.02787263863570921,0.01707499477437415,0.03867028249704427,0.0030349102706223093,0.018290333882793833,0.003596274453484212,0.032984393312103455,0.0056204545635173625
0.78,100,0.01956035159611641,0.00578498407829371,0.03333571911393911,0.00493962802611112,0.03294682699014928,-0.02349232854896332,0.08938598252926189,0.08291801015119077
0.79,100,0.01667525379655875,0.0012838049208419786,0.03206670267227552,0.00616661543351216,0.04034144460643892,-0.03573307870492186,0.11641596791779969,0.15064902897362487
0.8,100,0.005365326973680825,0.002750609100899647,0.007980044846462003,0.00017796620039153816,0.0008192733665498715,0.0002727491328132801,0.001365797600286463,7.775112923296764e-06
0.81,100,0.004868163280466364,-0.0004209127792830676,0.010157239340215795,0.0007281946471734321,0.005084710539240152,-0.002891174621273633,0.013060595699753937,0.0016559439841134945
0.8200000000000001,100,0.001021203510188647,0.00022168502315248026,0.0018207219972248138,1.6639676465863215e-05,8.661009785429602e-05,7.354769107503783e-06,0.00016586542660108826,1.6351018155878052e-07
0.8300000000000001,100,0.0006056578553760093,-7.577833509689769e-05,0.0012870940458489162,1.2087548981836423e-05,9.552368615442097e-05,-2.7412935995919065e-05,0.00021846030830476103,3.934145425274748e-07
0.84,100,7.292547992154746e-05,1.4746635614237822e-05,0.00013110432422885708,8.810854656742436e-08,3.0470323444450606e-06,1.0254094084347555e-07,5.991523748046646e-06,2.2568798484703333e-10
0.85,100,1.722124315958264e-05,-2.444287759239589e-06,3.688677407840486e-05,1.0066980068699319e-08,5.417839938957219e-07,-1.378658491074386e-07,1.2214338368988824e-06,1.202425835834602e-11
0.86,100,5.854578274032531e-06,-9.040246649887109e-07,1.2613181213053771e-05,1.1890543962762017e-09,1.1993255396894133e-07,-2.728245391546648e-08,2.6714756185334917e-07,5.64146671866052e-13
0.87,100,2.0882516758648127e-06,-2.004721608830219e-06,6.181224960559845e-06,4.3607950617521983e-10,4.317187111134676e-08,-4.144499626689293e-08,1.2778873848958646e-07,1.863810455254739e-13
0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
