q_ratio,M,mean_of_means,ci95_mean_lo,ci95_mean_hi,var_of_means,mean_of_vars,ci95_var_lo,ci95_var_hi,var_of_vars
0.46,100,5.222868823970157,5.120814764609329,5.324922883330985,0.27111180320760647,0.7656874685002794,0.6733041292324548,0.858070807768104,0.22216475880554953
0.47000000000000003,100,5.737194380071203,5.634958390432531,5.839430369709874,0.27207927887855565,0.9270457745391202,0.8251369192199675,1.0289546298582728,0.270340868191899
0.48,100,6.13202239733442,6.029723609549272,6.234321185119567,0.27241362927714313,0.8966731071719277,0.8387891792735077,0.9545570350703477,0.08721754240289155
0.49,100,6.483348682500332,6.37779234432282,6.588905020677844,0.29003906001263274,0.9596550295200481,0.8807386368532664,1.0385714221868299,0.16211466658521678
0.5,100,6.533854946786781,6.417012605298721,6.650697288274841,0.35537621731602476,0.9416353761080094,0.8197076139500805,1.0635631382659383,0.3869840479185882
0.51,100,6.498915283306445,6.391003599245382,6.606826967367509,0.3031271229928891,0.9161522875498928,0.8437861988938617,0.9885183762059238,0.13631952278666565
0.52,100,6.1963967801007875,6.095761282665654,6.297032277535921,0.2636272215747783,0.8623972252759765,0.7965190182691243,0.9282754322828287,0.11297215114633682
0.53,100,5.83329628369862,5.727621036272269,5.938971531124971,0.29069288626146916,0.872547191812712,0.793254248261844,0.95184013536358,0.1636654231820372
0.54,100,5.301432904959184,5.200072113637647,5.402793696280721,0.26744091048855034,0.8272840700729346,0.7373830115282082,0.917185128617661,0.21038630590020646
0.55,100,4.6341903073022035,4.542928905058385,4.725451709546022,0.21680142491430662,0.6895476349965766,0.623941535524383,0.7551537344687701,0.11204082382224465
0.56,100,3.990011149520583,3.902250841356131,4.077771457685035,0.20048603938774423,0.6124288819822571,0.5559568385791961,0.6689009253853181,0.08301467321213046
0.5700000000000001,100,3.442111644594298,3.3630089643693326,3.5212143248192636,0.16288093551575214,0.5125979667824498,0.45714085370970436,0.5680550798551953,0.08005756430558307
0.58,100,2.7410061870340194,2.674040102751592,2.807972271316447,0.11673408069869828,0.4196252797504503,0.3526914999250142,0.48655905957588635,0.11662148276030697
0.59,100,2.213523605697691,2.148979543027517,2.278067668367865,0.10844273287097511,0.3247595712123647,0.29145365298103365,0.35806548944369576,0.028875577603917867
0.6,100,1.734263899025554,1.6732588830738149,1.795268914977293,0.09687661316305533,0.2368079378850064,0.21954084064836996,0.2540750351216428,0.007761158032576468
0.61,100,1.330168582208309,1.2744320851482276,1.3859050792683902,0.08086623033445607,0.19165263040456776,0.16952014044647967,0.21378512036265584,0.012751122234091786
0.62,100,0.9852853675683301,0.9386497364028414,1.0319209987338187,0.05661396538430595,0.14024792593241484,0.12401461142557467,0.15648124043925501,0.006859654828144198
0.63,100,0.693010393887251,0.6511061037560442,0.7349146840184579,0.045709327660359234,0.10053179182817372,0.08818492256141434,0.1128786610949331,0.003968273133341502
0.64,100,0.4720045978811778,0.4396309126259313,0.5043782831364244,0.027281744507647025,0.07107574638387121,0.05715855846469264,0.08499293430304977,0.005041860672056695
0.65,100,0.32755654024466474,0.2996274957928667,0.3554855846964628,0.020304860578678478,0.0501961850956515,0.041451258647621385,0.05894111154368161,0.001990674161324879
0.66,100,0.21330561065479475,0.1896917808576295,0.23691944045196,0.014515122805328228,0.03025673961345431,0.02440462499324316,0.03610885423366546,0.0008914839006687076
0.67,100,0.132076269805928,0.11428455587654932,0.14986798373530666,0.008239928273241541,0.01941906494758869,0.014952776961426734,0.02388535293375065,0.0005192557365507762
0.68,100,0.0642622427618635,0.0530647539433805,0.0754597315803465,0.0032638420408176764,0.009134576021987091,0.006329055617831755,0.011940096426142428,0.0002048871495765285
0.6900000000000001,100,0.037674162330334694,0.029730952521025138,0.04561737213964425,0.001642403739970626,0.005226849047540754,0.0033098813237188067,0.007143816771362701,9.565715467969326e-05
0.7000000000000001,100,0.030071377335711656,0.023078466156515053,0.037064288514908256,0.0012729281226606835,0.004114223795498099,0.0028731535632720816,0.005355294027724116,4.009410978023586e-05
0.71,100,0.01723231047263302,0.010863035838820947,0.023601585106445094,0.0010560094585829322,0.003206064384200612,0.0015346756549273143,0.004877453113473909,7.271814567736903e-05
0.72,100,0.006759607724152845,0.003286867661204654,0.010232347787101036,0.00031392970493558425,0.0007611462941854174,0.0003071952555025488,0.001215097332868286,5.364211409861914e-06
0.73,100,0.002969641935081555,0.0006268539041525308,0.005312429966010579,0.00014287421277239416,0.00034980330915721246,4.616861706579394e-06,0.0006949897566078455,3.10166814617838e-06
0.74,100,0.0022238685846826065,-0.00011544481368273981,0.004563181983047953,0.0001424507282322893,0.0003634557263678259,-0.00011025349067081853,0.0008371649434064704,5.841327111291273e-06
0.75,100,0.0009988083353337787,-0.000172515427288271,0.0021701320979558283,3.5714268973424504e-05,0.00010115788352614007,-3.738750969098831e-05,0.00023970327674326846,4.996570694941878e-07
0.76,100,0.0003688642281050856,-0.0002843857763407989,0.00102211423255097,1.110827697596179e-05,4.2451860675105394e-05,-3.696992207968319e-05,0.00012187364342989398,1.6419771907405338e-07
0.77,100,2.5590366782753472e-05,-2.456675211144333e-05,7.574748567695027e-05,6.548668720758522e-08,1.5837821649008016e-06,-1.5204308783047689e-06,4.687995208106372e-06,2.50836594585787e-10
0.78,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.79,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8200000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8300000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
