q_ratio,M,mean_of_means,ci95_mean_lo,ci95_mean_hi,var_of_means,mean_of_vars,ci95_var_lo,ci95_var_hi,var_of_vars
0.43,100,3.40562910372521,3.3184585455854236,3.4927996618649964,0.19780055722620446,2.3205986850313773,0.6972453587145346,3.94395201134822,68.59839707580065
0.44,100,3.971382231847282,3.8706792358795243,4.072085227815039,0.26398098180139,2.4028871597881487,1.4309141255108462,3.3748601940654512,24.592138154993393
0.45,100,4.553729747538042,4.457487800698762,4.649971694377322,0.24111079579900885,2.5561008551129114,1.9867124418633115,3.1254892683625113,8.439274394598526
0.46,100,4.894570614451616,4.77816098095622,5.010980247947011,0.352748926763128,8.65717063491264,-3.9510830424436154,21.265424312268898,4138.069054367127
0.47000000000000003,100,5.220503780298843,5.11240469539372,5.328602865203966,0.30418086623607443,3.1942065638935304,1.5592761051328419,4.829137022654219,69.58032082943136
0.48,100,5.446628707327181,5.33401521262391,5.559242202030452,0.33011763820500717,2.814788160360394,2.2881912052615263,3.3413851154592615,7.218459837552038
0.49,100,5.508515068371844,5.37685392315035,5.640176213593339,0.45123534883994676,2.5383921576660673,2.156870372649448,2.919913942682687,3.789016879484263
0.5,100,5.698367385822276,5.541291389674957,5.855443381969594,0.6422550126424473,16.088119303416335,-7.219037864485561,39.395276471318226,14140.555374044165
0.51,100,5.473979828740646,5.343911047453505,5.604048610027786,0.4403865021220846,2.452548395790578,2.1066337421494707,2.798463049431685,3.1147685236267955
0.52,100,5.357801510662909,5.2413829204884745,5.474220100837343,0.35280321059461894,2.8585717581987002,2.156784790715768,3.5603587256816325,12.820307885487564
0.53,100,5.2467142504868,5.112285191265637,5.381143309707963,0.4704074334414524,2.861801815733385,2.004323622946173,3.719280008520597,19.13965147609389
0.54,100,4.85713423881781,4.744003970432396,4.9702645072032245,0.3331543530028084,2.3972586375188736,1.8978190006599753,2.896698274377772,6.4931265843853625
0.55,100,4.410420611577606,4.29135424711877,4.529486976036441,0.36903371369857085,2.374521307595975,1.7635201216357292,2.985522493556221,9.717889661724977
0.56,100,4.0416702377826645,3.9382748612521246,4.1450656143132045,0.27828519075104596,2.3235638211383933,1.668793096060524,2.9783345462162627,11.16005576892438
0.5700000000000001,100,3.536315403232619,3.4286710891176635,3.6439597173475744,0.30162688362346934,2.137707150939786,1.6281349370335911,2.6472793648459803,6.759262838016988
0.58,100,2.943802574541244,2.8577985745998307,3.0298065744826577,0.19254185771352209,1.8861513153586051,0.8337105878797415,2.9385920428374686,28.832556352984156
0.59,100,2.478390770687809,2.396660667269067,2.5601208741065515,0.1738809299468535,1.4387409285014823,0.8071699839880071,2.0703118730149574,10.383222041692084
0.6,100,2.05836799653984,1.987991481635068,2.128744511444612,0.12892684949348257,1.4766535312600921,0.3201211051451034,2.6331859573750807,34.81797304913115
0.61,100,1.708223386913401,1.62559317157553,1.7908536022512718,0.17773199934357842,1.4916802129643867,0.39361593722388877,2.5897444887048846,31.38653565330863
0.62,100,1.275359070826145,1.2148329045830666,1.3358852370692236,0.09536174510841226,0.47873841348280477,0.375072814450964,0.5824040125146455,0.2797416811388583
0.63,100,1.031900921317366,0.9700665270221117,1.0937353156126202,0.09952864217672254,0.7577636786452495,0.21551140917170342,1.3000159481187956,7.654037998469681
0.64,100,0.7961099247228658,0.7493143888290849,0.8429054606166467,0.057002868065028744,0.3626547123512527,0.22429877709020868,0.5010106476122966,0.4982914624624688
0.65,100,0.5804934744180488,0.5372887723470768,0.6236981764890207,0.048590334262844925,0.3091690061947913,0.10300205204343812,0.5153359603461445,1.1064351568108648
0.66,100,0.4015430682517608,0.36825206965009355,0.434834066853428,0.028849713345903007,0.22360444086178308,0.10859816007587475,0.3386107216476914,0.3442952056488752
0.67,100,0.2787972360420658,0.2494973571019999,0.3080971149821317,0.022347014418536988,0.20377517788417773,0.03679112753908148,0.370759228229274,0.725834888318764
0.68,100,0.22247062213207017,0.1884047191481757,0.25653652511596464,0.030208396139840478,0.9722753776574651,-0.7341566223887805,2.6787073777037107,75.79941094288395
0.6900000000000001,100,0.12218352633582728,0.1032487321390084,0.14111832053264617,0.009332737173987039,0.029749935645451094,0.01933307428697626,0.040166797003925926,0.0028246303769701732
0.7000000000000001,100,0.07653136109757584,0.06036204339984875,0.09270067879530294,0.0068056756250007965,0.02172434785375228,0.011658760219783206,0.031789935487721355,0.002637340025435004
0.71,100,0.05917390664125967,0.045871972034860584,0.07247584124765875,0.004605931493984737,0.016237586103315514,0.008510338244124043,0.023964833962506985,0.0015543096490363178
0.72,100,0.03444881109389219,0.02503375545783934,0.043863866729945036,0.002307457117606478,0.007536402223051007,0.0027669794988617047,0.012305824947240309,0.0005921333070078432
0.73,100,0.027531938089321896,0.01618812153002521,0.03887575464861858,0.0033497025752544187,0.02396907511720508,-0.010374994972630454,0.05831314520704061,0.030703747145344004
0.74,100,0.017223249731704283,0.008849061325919871,0.025597438137488694,0.0018254641674191499,0.020782333092558926,-0.014944717297163713,0.056509383482281565,0.03322631532563985
0.75,100,0.012812348276717636,0.005216838947924201,0.020407857605511073,0.0015017638995155171,0.00408827020065535,0.0004327030514641797,0.00774383734984652,0.00034785431024171327
0.76,100,0.0034772087946339887,0.0015370673339215244,0.005417350255346453,9.798388399561365e-05,0.0003198514955712744,0.00010401182523749001,0.0005356911659050588,1.2126916724749254e-06
0.77,100,0.0016924103908795575,2.484305846104512e-05,0.00335997772329807,7.238600604303918e-05,0.0002011309846191629,-4.752988365335859e-05,0.00044979185289168436,1.6095436122981118e-06
0.78,100,0.0013633139519628578,-0.0009326811493492553,0.0036593090532749707,0.0001372239042390988,0.00034793734319944286,-0.0003131938324555036,0.0010090685188543893,1.1377926682186894e-05
0.79,100,0.00014142093816965447,-8.368913109612654e-05,0.0003665310074354355,1.3190999397346087e-06,1.0176226951062834e-05,-7.682919018864395e-06,2.8035372920990063e-05,8.302506632006665e-09
0.8,100,6.336610665481212e-06,-2.6879631293504513e-06,1.5361184460312873e-05,2.120026347833256e-09,2.1175889318900062e-07,-1.1277135064779608e-07,5.362891370257974e-07,2.7415628687206045e-12
0.81,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8200000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8300000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
