q_ratio,M,mean_of_means,ci95_mean_lo,ci95_mean_hi,var_of_means,mean_of_vars,ci95_var_lo,ci95_var_hi,var_of_vars
0.43,100,3.520474351676599,3.4287691104436346,3.6121795929095635,0.2189153287587522,2.192719721146793,1.468151586856337,2.9172878554372486,13.666154238576423
0.44,100,3.999078122352165,3.887882521092888,4.110273723611443,0.32185708401218827,2.151590679695212,1.562034119369471,2.7411472400209527,9.047712875445624
0.45,100,4.449481748392239,4.341522156419018,4.557441340365461,0.30339633223199813,2.684120732485385,1.7046697316212334,3.6635717333495363,24.971997685698362
0.46,100,4.785821262314435,4.678221608054682,4.893420916574189,0.30137665547736575,2.303864491056105,1.849442124582683,2.758286857529527,5.375356287778659
0.47000000000000003,100,5.243669287161031,5.12394868846239,5.363389885859672,0.3731003163463433,2.3292677516707845,1.8848644394261465,2.7736710639154225,5.140938773792305
0.48,100,5.4665386757450385,5.336679206726196,5.596398144763881,0.4389702648338097,3.2437479021647135,1.8447841008053447,4.642711703524082,50.944911430493946
0.49,100,5.618451808762972,5.489839204209866,5.747064413316077,0.43058106127482404,2.430328474951351,2.091371491109091,2.769285458793611,2.990728782159573
0.5,100,5.760986243450393,5.626448606801778,5.895523880099009,0.4711676300238175,5.438963351307707,2.2699172352848103,8.608009467330604,261.4237110964131
0.51,100,5.612035476270539,5.469219503385008,5.75485144915607,0.5309350820293818,3.6915913234549205,1.0369058624215608,6.34627678448828,183.44843026400198
0.52,100,5.4975250442538535,5.369664216622424,5.625385871885283,0.4255620377601541,3.144296049394947,2.2555028720385013,4.033089226751393,20.563132864310877
0.53,100,5.116696470931456,4.993684891081171,5.239708050781741,0.39389443922488165,2.565094502882934,1.790606179047583,3.3395828267182854,15.614123379771241
0.54,100,4.7617559100743225,4.652106233327556,4.871405586821089,0.31296989823694216,2.0738834144841105,1.7545328967897698,2.3932339321784513,2.654746802156481
0.55,100,4.437506476696899,4.326094645922651,4.548918307471147,0.3231100592583723,1.9754875800465979,1.6818271743506208,2.269147985742575,2.244805129985575
0.56,100,3.9651571496949196,3.867389762921373,4.062924536468466,0.24881460632362132,1.7074506471672215,1.3792023740718335,2.0356989202626097,2.804740961841536
0.5700000000000001,100,3.340825162490499,3.24799157704766,3.433658747933338,0.22433555253469567,1.4088841358468884,1.136893366765963,1.6808749049278138,1.925733508570211
0.58,100,2.9770028221289966,2.884331348201677,3.0696742960563164,0.2235527405211869,1.6847067373095543,1.187489993372171,2.1819234812469377,6.435456332041166
0.59,100,2.4809699344603136,2.400261176267222,2.561678692653405,0.16956225658764246,0.9633722729978961,0.8218225844376144,1.1049219615581778,0.5215617016741136
0.6,100,2.0740811140019453,1.9931455288620576,2.155016699141833,0.1705166842444815,1.098103518200303,0.8108992049247428,1.3853078314758631,2.1471865255124456
0.61,100,1.6522126798584964,1.5882455264526092,1.7161798332643836,0.1065128257718736,0.8869501034991096,0.38285629117103914,1.3910439158271801,6.614706675016866
0.62,100,1.3166128683491842,1.2463738650491152,1.3868518716492533,0.1284235106358574,0.5999306222491908,0.41809520149286145,0.7817660430055202,0.8606861787180167
0.63,100,0.9975858783332892,0.9354882270817924,1.059683529584786,0.10037792302562787,0.5880587228183702,0.30698929215763227,0.8691281534791082,2.056435465742175
0.64,100,0.7777184740491869,0.7250316954269876,0.8304052526713862,0.07225886717994158,0.3592628990153501,0.21795078149165026,0.5005750165390499,0.5198124364595988
0.65,100,0.5810667167829944,0.5302655413689403,0.6318678921970484,0.06717928528346226,0.3133405893041694,0.1737675195270199,0.4529136590813189,0.5070970899369285
0.66,100,0.4277201340575803,0.3884003258813381,0.4670399422338225,0.040244880128500755,0.18010341772076977,0.10018661405080966,0.2600202213907299,0.1662509243237961
0.67,100,0.2918412683887334,0.2535258358601708,0.33015670091729604,0.038215128328062134,1.2268320128106749,-0.9642056522002733,3.4178696778216233,124.9647555574924
0.68,100,0.18375927745099888,0.15601695757022663,0.21150159733177112,0.020034264690938434,0.07207091911854978,0.038841387254828504,0.10530045098227106,0.02874327852670938
0.6900000000000001,100,0.12017722366723575,0.10177117141914178,0.1385832759153297,0.008818793194490969,0.028834595522918508,0.01846516630552615,0.039204024740310865,0.0027989655949216545
0.7000000000000001,100,0.07661661137402265,0.06280331625309724,0.09042990649494806,0.004966865943819805,0.01937987242063357,0.010182023631666698,0.02857772120960044,0.0022022184075567303
0.71,100,0.05538760418742274,0.043134775959093,0.06764043241575247,0.00390805392526432,0.013259926023443029,0.0054761104661009115,0.021043741580785147,0.0015771497456976567
0.72,100,0.044599610908012996,0.029288394979044223,0.05991082683698177,0.006102492014356184,0.054228514707454704,-0.011101187440200978,0.1195582168551104,0.11109876048264804
0.73,100,0.0252598639881796,0.01700625112425442,0.03351347685210478,0.001773274815377739,0.005323677937092584,0.0023256049869232803,0.008321750887261888,0.00023397650495983114
0.74,100,0.009567966914622592,0.005200548505925354,0.01393538532331983,0.0004965208131150436,0.0031105110226808635,-0.0015826557533701146,0.007803677798731841,0.0005733500205078283
0.75,100,0.006648838763849332,0.0019420620585020717,0.01135561546919659,0.0005766802101728344,0.004083370480534576,-0.0030027030240508358,0.011169443985119987,0.0013070709525298673
0.76,100,0.002473950023706653,0.0004141794542487434,0.004533720593164562,0.00011043978547493132,0.0003803982380731842,-4.948093594826108e-05,0.0008102774120946296,4.810394217444817e-06
0.77,100,0.0002595892030239796,1.1561528035787777e-05,0.0005076168780121714,1.6013569231582697e-06,1.679759492107904e-05,-3.6860246562846857e-06,3.728121449844277e-05,1.0921977066590967e-08
0.78,100,9.744273904143874e-05,-3.544636353329278e-05,0.00023033184161617027,4.5969162804866515e-07,3.7839876216555857e-06,-1.493844517143196e-06,9.061819760454368e-06,7.251018347911631e-10
0.79,100,0.0002754153384601987,-0.0002526248041053155,0.000803455481025713,7.258079762614759e-06,1.588554106541941e-05,-1.4898486489691829e-05,4.666956862053065e-05,2.4668272399881502e-08
0.8,100,0.00019779992020779207,-0.0001898879233994804,0.0005854877638150646,3.912480843420893e-06,2.881396372426209e-05,-2.76614051752916e-05,8.528933262381578e-05,8.302445055030916e-08
0.81,100,2.736209261279177e-05,-2.6267608908280098e-05,8.099179413386363e-05,7.48684112150994e-08,1.4782860784812786e-06,-1.4191546353420266e-06,4.375726792304584e-06,2.1853297298315563e-10
0.8200000000000001,100,4.040249853635269e-06,-3.878639859489858e-06,1.1959139566760396e-05,1.6323618879799816e-09,1.6160382691001795e-07,-1.5513967383361717e-07,4.783473276536531e-07,2.6115796871963026e-12
0.8300000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
