q_ratio,M,mean_of_means,ci95_mean_lo,ci95_mean_hi,var_of_means,mean_of_vars,ci95_var_lo,ci95_var_hi,var_of_vars
0.42,100,3.043326358882419,2.882557031736673,3.2040956860281646,0.6728128006792975,10.565874201467766,4.90473588836478,16.227012514570752,834.2484121220984
0.43,100,3.326418462504606,3.1697558762331206,3.4830810487760915,0.6388787468052539,8.829660365025047,4.60311518423197,13.056205545818123,465.0063558227088
0.44,100,3.6612554321074295,3.493433699961192,3.829077164253667,0.7331355107393653,13.185836970939217,5.06975531777473,21.301918624103706,1714.6704862774159
0.45,100,3.8924329532945614,3.6967983643709292,4.088067542218194,0.9962747913192039,16.019038496379967,6.725683909736063,25.31239308302387,2248.1892824108527
0.46,100,4.362355081798616,3.9759136826518775,4.748796480945354,3.887363467682447,165.61702480517056,-94.21947577557506,425.4535253859162,1757471.0285830866
0.47000000000000003,100,4.234962515222216,4.019745532764907,4.4501794976795255,1.205704642285237,16.327536692269543,2.5225878873023593,30.13248549723673,4960.865564029698
0.48,100,4.38664908200246,4.199210095396843,4.574088068608077,0.9145505440373978,13.921390201633285,4.205507909278586,23.637272493987986,2457.2669908082994
0.49,100,4.638941198989125,4.406737381293255,4.871145016684994,1.4035457349160865,21.050384439815517,1.3469022239094137,40.75386665572162,10105.872850700962
0.5,100,4.472399934406439,4.231944029571081,4.712855839241796,1.5050771077204945,30.596561011581894,-2.162600109034333,63.355722132198125,27935.303970389778
0.51,100,4.605226919373368,4.386295963035005,4.82415787571173,1.2476771044156072,27.533184659295536,4.963745008301537,50.102624310289535,13259.569089958879
0.52,100,4.484805970133023,4.22401394473233,4.745597995533717,1.7704206714024306,106.89067514388393,-55.87847295765519,269.659823245423,689655.2367164926
0.53,100,4.187734497811861,3.988472053947851,4.386996941675871,1.0335673035885513,9.179197758961994,5.636005496374595,12.722390021549394,326.79642361670176
0.54,100,4.273231340714067,3.9851260275400024,4.561336653888131,2.1606797032258873,42.694595285205914,0.04213732621420263,85.34705324419762,47356.10604809338
0.55,100,3.9764976314204805,3.7232268560893256,4.229768406751635,1.6697752404426376,63.75319516857966,-16.886852529944058,144.39324286710337,169273.6696381763
0.56,100,3.552623184260217,3.4008432439664125,3.7044031245540214,0.5996759234587359,8.650437045087587,4.8474146559234965,12.453459434251677,376.4832177343646
0.5700000000000001,100,3.3639661962625267,3.1687203087468965,3.559212083778157,0.9923197780030735,19.10444516202174,5.05675605880031,33.15213426524317,5136.858838524732
0.58,100,2.992691145330366,2.828229997483576,3.1571522931771563,0.7040678142202128,12.769079906746601,5.121001698959322,20.41715811453388,1522.6233931807233
0.59,100,2.7407932610045935,2.561023325685674,2.920563196323513,0.8412440036591118,22.84942086994558,5.301490239075612,40.397351500815546,8015.667154982935
0.6,100,2.372628023189318,2.233111402752787,2.512144643625849,0.5066869892240476,7.338321805503447,2.830758435218507,11.845885175788386,528.8975306417776
0.61,100,2.05215819922178,1.931303633428739,2.1730127650148208,0.3802016366364138,7.380346121570423,0.7266056635274065,14.03408657961344,1152.443307033489
0.62,100,1.7904353899014742,1.6569976904247787,1.9238730893781697,0.4634948886305933,6.24139100840855,2.096738549323798,10.386043467493302,447.1611830122159
0.63,100,1.4782231783760795,1.3668953301057356,1.5895510266464234,0.3226231205878991,6.868008006147701,-1.7241106643237263,15.460126676619128,1921.7123919060725
0.64,100,1.263981165002207,1.0377046869449202,1.4902576430594938,1.332805198927785,32.45528513213972,-14.86963505233652,79.78020531661596,58299.87688637669
0.65,100,1.045820890336781,0.9391451422125006,1.1524966384610613,0.29622332460107526,6.049684191283782,2.022510241078341,10.076858141489222,422.1712313935156
0.66,100,0.7876766499357966,0.7023039758649227,0.8730493240066705,0.18972546537931245,2.339929803289021,0.06655314751482466,4.613306459063217,134.53356463502362
0.67,100,0.5912763447040522,0.528497237827111,0.6540554515809934,0.1025930929890255,0.5045764236732428,0.30447898951988617,0.7046738578265995,1.0422475831621438
0.68,100,0.46878281096721325,0.39950162352022117,0.5380639984142053,0.124944891036684,1.9089056246451133,-0.07124107258119494,3.8890523218714215,102.06635106560437
0.6900000000000001,100,0.3501421853949701,0.3022980080744183,0.3979863627155219,0.059586248008132094,0.9691728976954569,-0.44803481867665995,2.3863806140675736,52.28232276511532
0.7000000000000001,100,0.27284164201709027,0.2352110678158979,0.31047221621828264,0.03686120665117257,0.2732834861314255,0.12142334215646589,0.4251436301063851,0.6003098533969039
0.71,100,0.22188777666728476,0.17563221649051225,0.2681433368440573,0.055694940838895896,0.45504550976788194,0.0554998859251884,0.8545911336105755,4.155474425547874
0.72,100,0.13961123524716434,0.10978152988309464,0.16944094061123405,0.023162518797043136,0.20022433182928098,-0.015098056812419713,0.4155467204709817,1.2068859602865365
0.73,100,0.08516358484462762,0.05782318052783124,0.112503989161424,0.0194579786600869,0.6322377392839423,-0.5276502700297486,1.7921257485976332,35.020309093858735
0.74,100,0.0722861283344635,0.0510563535228753,0.09351590314605171,0.011732177700717024,0.07035566052963863,0.021052519823466835,0.11965880123581041,0.06327571021169756
0.75,100,0.03798244803670882,0.028457337260806913,0.04750755881261072,0.002361717391014229,0.010428517547115181,0.0055206444893145384,0.015336390604915824,0.0006270100466338357
0.76,100,0.01786191866915177,0.01214798525403999,0.02357585208426355,0.0008498811711872912,0.00450998239031334,0.000254934648159128,0.00876503013246755,0.00047129923177872913
0.77,100,0.013817891642426885,0.00747142998951538,0.02016435329533839,0.0010484583379809515,0.005618959371121077,-0.0009112786138515804,0.012149197356093735,0.0011100585209386654
0.78,100,0.010771104776937929,0.005903149852749857,0.015639059701126,0.0006168519664704004,0.003994550051406019,0.0009432573599732728,0.0070458427428387645,0.00024235701501434012
0.79,100,0.004690404955118231,0.0021040181357709037,0.007276791774465557,0.00017413048675795457,0.0008317077949155145,3.224674370959563e-05,0.0016311688461214334,1.6637285828698275e-05
0.8,100,0.0023889522309016816,0.0009490347364374332,0.00382886972536593,5.397132421033419e-05,0.00025281329034340357,7.358294445382495e-05,0.0004320436362329822,8.362015016581108e-07
0.81,100,0.0014893229610303646,-0.0003276450567458035,0.0033062909788065327,8.593744214966312e-05,0.0003901027025647833,-0.00022409432966638196,0.0010042997347959486,9.819814514826402e-06
0.8200000000000001,100,0.00015469322891120162,3.2599214299251105e-05,0.00027678724352315213,3.88040097981653e-07,7.4157287702625065e-06,-4.2806727458385627e-07,1.525952481510887e-05,1.6015497811627301e-09
0.8300000000000001,100,3.250200062135883e-05,9.40024830027629e-06,5.560375294244136e-05,1.389241358560606e-08,8.906750908895598e-07,1.7934228811600773e-07,1.6020078936631118e-06,1.3171448258581765e-11
0.84,100,1.0675590865330811e-05,1.3429581777855603e-06,2.0008223552876062e-05,2.267233259075335e-09,2.3349438751404295e-07,1.9339051236092896e-08,4.47649723791993e-07,1.1938387145023395e-12
0.85,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9400000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9500000000000001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
